climate.station,lat,long,crop,avg.sowing.doy,X..values.sowing,avg.harvest.doy,X..values.harvest,earliest.sowing.doy,latest.sowing.doy,earliest.harvest.doy,latest.harvest.doy
13558,50.65,11.4833,WR,277,14,218,15,257,277,207,230
13394,50.95,11.75,WR,277,14,218,15,257,277,207,230
15153,50.6333,11.7667,WR,277,14,218,15,257,277,207,230
13606,50.8833,11.85,WR,277,14,218,15,257,277,207,230
13611,50.8333,11.75,WR,277,14,218,15,257,277,207,230
13544,50.6667,11.65,WR,277,14,218,15,257,277,207,230
13572,50.6167,11.65,WR,277,14,218,15,257,277,207,230
13542,50.7333,11.75,WR,277,14,218,15,257,277,207,230
3213,50.911,11.3794,WR,277,14,218,15,257,277,207,230
13559,50.7,11.4,WR,277,14,218,15,257,277,207,230
13609,50.8333,11.8333,WR,277,14,218,15,257,277,207,230
13625,50.85,11.4333,WR,277,14,218,15,257,277,207,230
13624,50.9667,11.4833,WR,277,14,218,15,257,277,207,230
13543,50.7167,11.65,WR,277,14,218,15,257,277,207,230
13610,50.8667,11.7333,WR,277,14,218,15,257,277,207,230
13342,50.8833,11.6167,WR,277,14,218,15,257,277,207,230
15172,50.8333,11.6,WR,277,14,218,15,257,277,207,230
13607,50.9167,11.8667,WR,277,14,218,15,257,277,207,230
1820,50.85,11.6667,WR,277,14,218,15,257,277,207,230
13647,50.7167,11.8833,WR,277,14,218,15,257,277,207,230
13467,50.9667,11.5167,WR,277,14,218,15,257,277,207,230
13464,50.8333,11.4167,WR,277,14,218,15,257,277,207,230
13541,50.75,11.5833,WR,277,14,218,15,257,277,207,230
13571,50.6167,11.7333,WR,277,14,218,15,257,277,207,230
13634,50.9833,11.4333,WR,277,14,218,15,257,277,207,230
13608,50.8333,11.8,WR,277,14,218,15,257,277,207,230
13343,50.9333,11.5833,WR,277,14,218,15,257,277,207,230
13627,50.8333,11.35,WR,277,14,218,15,257,277,207,230
13628,50.9167,11.45,WR,277,14,218,15,257,277,207,230
13554,50.75,11.5,WR,277,14,218,15,257,277,207,230
13539,50.7167,11.5,WR,277,14,218,15,257,277,207,230
13469,50.7833,11.5333,WR,277,14,218,15,257,277,207,230
13540,50.6167,11.6,WR,277,14,218,15,257,277,207,230
13632,50.95,11.3833,WR,277,14,218,15,257,277,207,230
13466,50.8167,11.5167,WR,277,14,218,15,257,277,207,230
13468,50.8,11.5833,WR,277,14,218,15,257,277,207,230
13566,50.6,11.8167,WR,277,14,218,15,257,277,207,230
13461,50.8,11.55,WR,277,14,218,15,257,277,207,230
13605,50.8333,11.7167,WR,277,14,218,15,257,277,207,230
13551,50.7833,11.3167,WR,277,14,218,15,257,277,207,230
13465,50.8,11.5333,WR,277,14,218,15,257,277,207,230
13552,50.75,11.4667,WR,277,14,218,15,257,277,207,230
13545,50.7,11.6,WR,277,14,218,15,257,277,207,230
13631,50.85,11.3667,WR,277,14,218,15,257,277,207,230
13168,51.7167,12.05,WR,277,5,206,8,253,277,187,215
13241,51.5833,11.8167,WR,277,5,206,8,253,277,187,215
13061,51.6333,12.0667,WR,277,5,206,8,253,277,187,215
1957,51.5138,11.9499,WR,277,5,206,8,253,277,187,215
13039,51.4667,12.05,WR,277,5,206,8,253,277,187,215
13169,51.7333,12.0667,WR,277,5,206,8,253,277,187,215
13239,51.5667,11.95,WR,277,5,206,8,253,277,187,215
13037,51.4833,11.9833,WR,277,5,206,8,253,277,187,215
13064,51.6,12.1167,WR,277,5,206,8,253,277,187,215
15005,51.7333,12.0333,WR,277,5,206,8,253,277,187,215
13164,51.6667,12,WR,277,5,206,8,253,277,187,215
13161,51.7,11.9833,WR,277,5,206,8,253,277,187,215
13237,51.5,12.05,WR,277,5,206,8,253,277,187,215
13233,51.5667,11.8667,WR,277,5,206,8,253,277,187,215
13236,51.55,12.1,WR,277,5,206,8,253,277,187,215
13038,51.4667,12,WR,277,5,206,8,253,277,187,215
13232,51.5667,12.05,WR,277,5,206,8,253,277,187,215
13235,51.5333,12.1667,WR,277,5,206,8,253,277,187,215
12819,51.45,12.2333,WR,277,5,206,8,253,277,187,215
13238,51.6,11.9667,WR,277,5,206,8,253,277,187,215
13036,51.4833,12,WR,277,5,206,8,253,277,187,215
13373,51.4,11.0167,WR,278,14,224,14,254,278,213,249
13533,51.55,10.9167,WR,278,14,224,14,254,278,213,249
15093,51.5333,10.9167,WR,278,14,224,14,254,278,213,249
13530,51.5833,10.8667,WR,278,14,224,14,254,278,213,249
13263,51.5333,10.95,WR,278,14,224,14,254,278,213,249
13536,51.4833,10.9,WR,278,14,224,14,254,278,213,249
13526,51.55,10.8167,WR,278,14,224,14,254,278,213,249
2163,51.5448,10.8748,WR,278,14,224,14,254,278,213,249
14124,51.4833,10.9667,WR,278,14,224,14,254,278,213,249
12867,51.0167,12.6,WR,285,10,214,10,261,285,199,224
15138,51.0333,12.5167,WR,285,10,214,10,261,285,199,224
12874,50.85,12.6,WR,285,10,214,10,261,285,199,224
12875,50.8667,12.6167,WR,285,10,214,10,261,285,199,224
12898,50.8333,12.6833,WR,285,10,214,10,261,285,199,224
2468,50.9352,12.6206,WR,285,10,214,10,261,285,199,224
12868,50.9667,12.6667,WR,285,10,214,10,261,285,199,224
12812,50.8667,12.7,WR,285,10,214,10,261,285,199,224
10182,49.7833,8.2,WR,277,8,207,8,261,277,203,215
10177,49.75,8.1167,WR,277,8,207,8,261,277,203,215
10245,49.7167,7.9167,WR,277,8,207,8,261,277,203,215
10197,49.8167,8.2833,WR,277,8,207,8,261,277,203,215
10179,49.7333,8.0167,WR,277,8,207,8,261,277,203,215
2561,49.7167,8.1167,WR,277,8,207,8,261,277,203,215
12435,52.6333,12.4667,WR,282,6,206,6,241,282,198,211
12428,52.65,12.45,WR,282,6,206,6,241,282,198,211
12221,52.5167,12.7167,WR,282,6,206,6,241,282,198,211
12360,52.75,12.5833,WR,282,6,206,6,241,282,198,211
12434,52.75,12.35,WR,282,6,206,6,241,282,198,211
12220,52.5167,12.7,WR,282,6,206,6,241,282,198,211
12427,52.5667,12.6167,WR,282,6,206,6,241,282,198,211
12429,52.6333,12.3167,WR,282,6,206,6,241,282,198,211
12326,52.8,12.3667,WR,282,6,206,6,241,282,198,211
12364,52.65,12.6167,WR,282,6,206,6,241,282,198,211
2625,52.739,12.4984,WR,282,6,206,6,241,282,198,211
12432,52.6833,12.3333,WR,282,6,206,6,241,282,198,211
8904,50.9833,7.4,WR,291,5,205,9,262,291,188,227
8900,50.9667,7.3333,WR,291,5,205,9,262,291,188,227
8892,51,7.1333,WR,291,5,205,9,262,291,188,227
8793,51.1,7.1,WR,291,5,205,9,262,291,188,227
8910,50.8167,7.15,WR,291,5,205,9,262,291,188,227
8890,50.95,7.2167,WR,291,5,205,9,262,291,188,227
8893,50.8833,7.0667,WR,291,5,205,9,262,291,188,227
8891,50.9667,7.2333,WR,291,5,205,9,262,291,188,227
8871,51.0333,7.5667,WR,291,5,205,9,262,291,188,227
8897,51.05,7.1333,WR,291,5,205,9,262,291,188,227
15549,50.9441,7.453,WR,291,5,205,9,262,291,188,227
8903,50.9333,7.1833,WR,291,5,205,9,262,291,188,227
8829,50.9167,7.0833,WR,291,5,205,9,262,291,188,227
8924,50.85,7.2333,WR,291,5,205,9,262,291,188,227
8888,50.95,7.5333,WR,291,5,205,9,262,291,188,227
2667,50.8646,7.1575,WR,291,5,205,9,262,291,188,227
8880,51.0333,7.4667,WR,291,5,205,9,262,291,188,227
8927,50.8667,7.3167,WR,291,5,205,9,262,291,188,227
8889,50.9833,7.1833,WR,291,5,205,9,262,291,188,227
8921,50.9167,7.25,WR,291,5,205,9,262,291,188,227
8905,51.0167,7.2333,WR,291,5,205,9,262,291,188,227
8906,51.0667,7.3167,WR,291,5,205,9,262,291,188,227
8884,50.9833,7.55,WR,291,5,205,9,262,291,188,227
8879,51.0333,7.5333,WR,291,5,205,9,262,291,188,227
8881,51.0333,7.5,WR,291,5,205,9,262,291,188,227
8902,50.9125,7.2847,WR,291,5,205,9,262,291,188,227
8901,50.9333,7.3167,WR,291,5,205,9,262,291,188,227
8917,50.9,7.4,WR,291,5,205,9,262,291,188,227
8896,51.0167,7.3833,WR,291,5,205,9,262,291,188,227
8876,50.95,7.5,WR,291,5,205,9,262,291,188,227
8898,51.0333,7.15,WR,291,5,205,9,262,291,188,227
8907,51.05,7.3,WR,291,5,205,9,262,291,188,227
8874,50.9833,7.5167,WR,291,5,205,9,262,291,188,227
13234,51.4333,11.9,WR,297,4,206,4,268,297,198,212
13173,51.3167,12.1167,WR,297,4,206,4,268,297,198,212
13176,51.4,12.0833,WR,297,4,206,4,268,297,198,212
13177,51.2667,11.9,WR,297,4,206,4,268,297,198,212
13172,51.3167,12.1167,WR,297,4,206,4,268,297,198,212
13171,51.3833,12.1667,WR,297,4,206,4,268,297,198,212
13295,51.2667,12.05,WR,297,4,206,4,268,297,198,212
2878,51.391,11.8788,WR,297,4,206,4,268,297,198,212
13175,51.3,11.8,WR,297,4,206,4,268,297,198,212
13174,51.3482,11.9959,WR,297,4,206,4,268,297,198,212
13178,51.4,11.9833,WR,297,4,206,4,268,297,198,212
12914,51.3667,12.5,WR,269,3,208,5,261,269,189,230
12760,51.3167,12.4167,WR,269,3,208,5,261,269,189,230
12912,51.4,12.4833,WR,269,3,208,5,261,269,189,230
12761,51.35,12.3333,WR,269,3,208,5,261,269,189,230
12764,51.4,12.4,WR,269,3,208,5,261,269,189,230
12911,51.3,12.2333,WR,269,3,208,5,261,269,189,230
12821,51.4333,12.3667,WR,269,3,208,5,261,269,189,230
15035,51.3,12.1667,WR,269,3,208,5,261,269,189,230
15464,51.339,12.4855,WR,269,3,208,5,261,269,189,230
12805,51.2,12.4167,WR,269,3,208,5,261,269,189,230
12762,51.35,12.4,WR,269,3,208,5,261,269,189,230
12759,51.3167,12.3167,WR,269,3,208,5,261,269,189,230
12913,51.4,12.2333,WR,269,3,208,5,261,269,189,230
12822,51.4667,12.2667,WR,269,3,208,5,261,269,189,230
12763,51.3833,12.3667,WR,269,3,208,5,261,269,189,230
2932,51.4348,12.2396,WR,269,3,208,5,261,269,189,230
15092,51.35,12.3667,WR,269,3,208,5,261,269,189,230
2928,51.3151,12.4462,WR,269,3,208,5,261,269,189,230
12235,52.9167,13.7167,WR,270,12,200,11,252,270,183,210
15034,52.9167,13.5833,WR,270,12,200,11,252,270,183,210
12389,52.75,13.2833,WR,270,12,200,11,252,270,183,210
2995,52.8719,13.3927,WR,270,12,200,11,252,270,183,210
12285,52.9,13.3,WR,270,12,200,11,252,270,183,210
12192,52.2667,14.1667,WR,283,13,204,12,250,283,189,218
3015,52.2085,14.118,WR,283,13,204,12,250,283,189,218
12188,52.1667,14.25,WR,283,13,204,12,250,283,189,218
12281,52.2833,14.0667,WR,283,13,204,12,250,283,189,218
12194,52.0833,14.1667,WR,283,13,204,12,250,283,189,218
12189,52.1667,14.2667,WR,283,13,204,12,250,283,189,218
12280,52.2833,14.0833,WR,283,13,204,12,250,283,189,218
8451,52.6,7.2667,WR,292,15,213,16,259,292,202,223
15251,52.6325,7.1119,WR,292,15,213,16,259,292,202,223
8444,52.5333,7.25,WR,292,15,213,16,259,292,202,223
8427,52.4667,7.1667,WR,292,15,213,16,259,292,202,223
8443,52.4833,7.4167,WR,292,15,213,16,259,292,202,223
8434,52.5167,7.1333,WR,292,15,213,16,259,292,202,223
8437,52.5167,7.4167,WR,292,15,213,16,259,292,202,223
3023,52.5181,7.3081,WR,292,15,213,16,259,292,202,223
12599,53.3667,11.6667,WR,263,7,211,7,247,263,205,218
12614,53.4667,12.0333,WR,263,7,211,7,247,263,205,218
3196,53.3223,11.9319,WR,263,7,211,7,247,263,205,218
12630,53.4,11.7167,WR,263,7,211,7,247,263,205,218
12397,53.2333,11.6667,WR,263,7,211,7,247,263,205,218
12613,53.5,12.1667,WR,263,7,211,7,247,263,205,218
12629,53.4333,11.85,WR,263,7,211,7,247,263,205,218
12612,53.4167,12.1333,WR,263,7,211,7,247,263,205,218
15136,53.4667,12.0333,WR,263,7,211,7,247,263,205,218
12394,53.2,11.7667,WR,263,7,211,7,247,263,205,218
13363,50.8333,11.1833,WR,279,11,208,12,253,279,198,219
13362,50.8167,10.9,WR,279,11,208,12,253,279,198,219
3302,51.0418,11.0062,WR,279,11,208,12,253,279,198,219
13404,51.05,11.1333,WR,279,11,208,12,253,279,198,219
13416,50.8333,10.75,WR,279,11,208,12,253,279,198,219
13399,51.1167,10.95,WR,279,11,208,12,253,279,198,219
4983,50.8619,11.2453,WR,279,11,208,12,253,279,198,219
13401,51.05,10.8333,WR,279,11,208,12,253,279,198,219
13476,51.15,10.75,WR,279,11,208,12,253,279,198,219
3684,51.2873,11.0183,WR,279,11,208,12,253,279,198,219
15985,50.7138,10.8318,WR,279,11,208,12,253,279,198,219
13623,50.95,11.3,WR,279,11,208,12,253,279,198,219
13360,50.75,10.8167,WR,279,11,208,12,253,279,198,219
13403,51.1,11.15,WR,279,11,208,12,253,279,198,219
13366,51.2667,11.1833,WR,279,11,208,12,253,279,198,219
13347,50.9833,11.3167,WR,279,11,208,12,253,279,198,219
13338,50.9833,11.0333,WR,279,11,208,12,253,279,198,219
13475,51.1833,10.7,WR,279,11,208,12,253,279,198,219
13473,51.1667,10.6333,WR,279,11,208,12,253,279,198,219
13398,50.95,10.9167,WR,279,11,208,12,253,279,198,219
13359,50.8333,11.0667,WR,279,11,208,12,253,279,198,219
13400,51.0667,10.8333,WR,279,11,208,12,253,279,198,219
13402,50.9167,10.9333,WR,279,11,208,12,253,279,198,219
13655,50.8833,10.9,WR,279,11,208,12,253,279,198,219
15154,51.2,10.6333,WR,279,11,208,12,253,279,198,219
13415,50.8333,10.7333,WR,279,11,208,12,253,279,198,219
13417,50.9833,10.6833,WR,279,11,208,12,253,279,198,219
13459,50.7333,10.8833,WR,279,11,208,12,253,279,198,219
13622,51.0667,11.3333,WR,279,11,208,12,253,279,198,219
13337,50.9833,11,WR,279,11,208,12,253,279,198,219
13397,51.1,11.05,WR,279,11,208,12,253,279,198,219
13358,50.8333,10.95,WR,279,11,208,12,253,279,198,219
13414,50.8667,10.8167,WR,279,11,208,12,253,279,198,219
13629,51.0167,11.2167,WR,279,11,208,12,253,279,198,219
13597,51.2333,10.85,WR,279,11,208,12,253,279,198,219
13621,51.05,11.25,WR,279,11,208,12,253,279,198,219
13405,51,11.15,WR,279,11,208,12,253,279,198,219
13336,50.9833,10.9667,WR,279,11,208,12,253,279,198,219
13410,51.0333,10.7167,WR,279,11,208,12,253,279,198,219
13474,51.1167,10.8333,WR,279,11,208,12,253,279,198,219
13348,50.9833,11.3333,WR,279,11,208,12,253,279,198,219
13346,50.9667,11.35,WR,279,11,208,12,253,279,198,219
13588,51.15,11.2833,WR,279,11,208,12,253,279,198,219
13592,51.1667,11,WR,279,11,208,12,253,279,198,219
13589,51.2167,11.0833,WR,279,11,208,12,253,279,198,219
13590,51.15,11.2,WR,279,11,208,12,253,279,198,219
15241,50.8669,10.8286,WR,279,11,208,12,253,279,198,219
13620,50.9,11.2833,WR,279,11,208,12,253,279,198,219
13591,51.1667,11.1333,WR,279,11,208,12,253,279,198,219
13361,50.75,10.95,WR,279,11,208,12,253,279,198,219
15236,50.9336,10.7093,WR,279,11,208,12,253,279,198,219
19029,50.8667,11.2,WR,279,11,208,12,253,279,198,219
13471,51.1,10.65,WR,279,11,208,12,253,279,198,219
13593,51.2333,10.95,WR,279,11,208,12,253,279,198,219
15460,51.0778,10.8618,WR,279,11,208,12,253,279,198,219
882,50.7813,10.786,WR,279,11,208,12,253,279,198,219
15234,50.9558,10.9962,WR,279,11,208,12,253,279,198,219
13411,51.0167,10.7167,WR,279,11,208,12,253,279,198,219
13633,50.9833,11.2667,WR,279,11,208,12,253,279,198,219
13587,51.1167,11.3333,WR,279,11,208,12,253,279,198,219
13626,50.8667,11.2,WR,279,11,208,12,253,279,198,219
13586,51.1833,10.95,WR,279,11,208,12,253,279,198,219
13502,51.2167,10.6333,WR,279,11,208,12,253,279,198,219
3314,52.1458,11.9563,WR,276,15,207,16,246,276,196,221
13331,52.0667,11.95,WR,276,15,207,16,246,276,196,221
13332,52.1,12.0833,WR,276,15,207,16,246,276,196,221
13076,52.1833,11.9,WR,276,15,207,16,246,276,196,221
3347,51.7384,9.7899,WR,275,8,225,8,261,275,212,231
8046,51.7167,9.8333,WR,275,8,225,8,261,275,212,231
8001,51.7667,9.7667,WR,275,8,225,8,261,275,212,231
8051,51.6667,9.6333,WR,275,8,225,8,261,275,212,231
12623,53.4333,13.1,WR,276,4,216,4,250,276,214,219
3478,53.5468,13.1914,WR,276,4,216,4,250,276,214,219
12618,53.5,13.3167,WR,276,4,216,4,250,276,214,219
12489,53.55,13.2667,WR,276,4,216,4,250,276,214,219
12720,53.5667,12.9167,WR,276,4,216,4,250,276,214,219
12721,53.5,13.0833,WR,276,4,216,4,250,276,214,219
12723,53.5833,12.85,WR,276,4,216,4,250,276,214,219
12722,53.5167,13.0833,WR,276,4,216,4,250,276,214,219
12619,53.45,13.2167,WR,276,4,216,4,250,276,214,219
13226,51.6167,11.2167,WR,281,8,228,8,257,281,218,235
3487,51.607,11.1183,WR,281,8,228,8,257,281,218,235
13222,51.65,11.1333,WR,281,8,228,8,257,281,218,235
14091,52.9,12.75,WR,279,10,219,10,255,279,202,233
3552,52.9037,12.8072,WR,279,10,219,10,255,279,202,233
12375,52.9333,12.8333,WR,279,10,219,10,255,279,202,233
13532,51.5,10.7833,WR,286,6,224,3,258,286,214,233
3637,51.5158,10.7739,WR,286,6,224,3,258,286,214,233
13537,51.45,10.8333,WR,286,6,224,3,258,286,214,233
13640,51.4833,10.4833,WR,286,6,224,3,258,286,214,233
13535,51.4667,10.8,WR,286,6,224,3,258,286,214,233
8063,51.6,10.55,WR,286,6,224,3,258,286,214,233
15090,51.5,10.6833,WR,286,6,224,3,258,286,214,233
13598,51.3667,10.8333,WR,286,6,224,3,258,286,214,233
13525,51.5,10.7,WR,286,6,224,3,258,286,214,233
8552,51.6333,10.6333,WR,286,6,224,3,258,286,214,233
13595,51.4,10.8,WR,286,6,224,3,258,286,214,233
8549,51.7167,10.6167,WR,286,6,224,3,258,286,214,233
8550,51.6333,10.5833,WR,286,6,224,3,258,286,214,233
13596,51.3,10.7667,WR,286,6,224,3,258,286,214,233
13531,51.4333,10.7333,WR,286,6,224,3,258,286,214,233
8551,51.6667,10.6667,WR,286,6,224,3,258,286,214,233
8080,51.7167,10.5167,WR,286,6,224,3,258,286,214,233
13524,51.5833,10.6667,WR,286,6,224,3,258,286,214,233
13538,51.5667,10.7333,WR,286,6,224,3,258,286,214,233
13308,51.6833,10.6833,WR,286,6,224,3,258,286,214,233
13594,51.3667,10.7,WR,286,6,224,3,258,286,214,233
13527,51.5833,10.7833,WR,286,6,224,3,258,286,214,233
13529,51.4667,10.5167,WR,286,6,224,3,258,286,214,233
13523,51.4833,10.8333,WR,286,6,224,3,258,286,214,233
11987,47.6667,10.1,WR,286,8,213,8,260,286,197,229
11986,47.6667,10.2167,WR,286,8,213,8,260,286,197,229
12003,48.0667,10.15,WR,286,8,213,8,260,286,197,229
11989,47.7333,10.25,WR,286,8,213,8,260,286,197,229
11983,47.8,10.1,WR,286,8,213,8,260,286,197,229
10945,47.95,9.9833,WR,286,8,213,8,260,286,197,229
11980,47.7167,10.2167,WR,286,8,213,8,260,286,197,229
11982,47.75,10.1333,WR,286,8,213,8,260,286,197,229
10831,48.0333,9.8,WR,286,8,213,8,260,286,197,229
12046,47.5667,10.2167,WR,286,8,213,8,260,286,197,229
3750,48.0579,9.9479,WR,286,8,213,8,260,286,197,229
11988,47.75,10.1667,WR,286,8,213,8,260,286,197,229
11978,47.7,10.2333,WR,286,8,213,8,260,286,197,229
10828,48.1167,9.95,WR,286,8,213,8,260,286,197,229
11977,47.8,10.2167,WR,286,8,213,8,260,286,197,229
12002,47.95,10.1667,WR,286,8,213,8,260,286,197,229
11979,47.7167,10.2333,WR,286,8,213,8,260,286,197,229
10832,48,10.0833,WR,286,8,213,8,260,286,197,229
10950,47.9167,9.9,WR,286,8,213,8,260,286,197,229
11922,47.9833,10.1833,WR,286,8,213,8,260,286,197,229
12051,47.55,10.1,WR,286,8,213,8,260,286,197,229
