climate.station,lat,long,crop,avg.sowing.doy,X..values.sowing,avg.harvest.doy,X..values.harvest,earliest.sowing.doy,latest.sowing.doy,earliest.harvest.doy,latest.harvest.doy
7914,52.4,9.6333,SM,111,5,273,5,106,116,278,298
7920,52.5333,9.4667,SM,115,7,240,7,109,122,240,276
7922,52.3833,9.35,SM,117,10,260,10,110,128,260,282
7923,52.4,9.45,SM,110,15,246,15,99,123,246,289
7936,52.5667,9.1333,SM,115,13,233,13,111,123,233,279
7943,52.5,8.9833,SM,112,13,240,13,106,119,240,277
7946,52.7167,9.25,SM,115,8,238,8,110,122,238,271
7951,52.4,9.1167,SM,123,10,229,10,118,130,229,282
7956,52.45,9.4,SM,122,16,247,16,118,127,247,286
7957,52.2333,9.1167,SM,120,10,268,10,110,125,268,303
7963,52.2167,9.4,SM,121,8,241,8,111,141,241,287
7965,52.1667,9.4333,SM,125,7,260,7,112,137,260,290
7977,51.5167,9.95,SM,116,4,254,4,113,119,254,265
7982,52.0667,9.7167,SM,119,5,262,5,116,125,262,281
7990,51.5333,10.1833,SM,105,6,244,10,101,112,244,275
7991,51.6167,10.2167,SM,114,15,242,15,108,130,242,278
7998,51.8,9.7,SM,112,12,244,12,104,118,244,285
8007,51.55,10.0667,SM,114,10,258,10,108,123,258,285
8008,52.0167,10.1333,SM,117,3,267,3,116,119,267,286
8025,51.9333,9.65,SM,126,9,245,7,105,138,245,288
8027,51.95,9.7333,SM,119,11,245,11,112,131,245,283
8028,51.85,9.6333,SM,114,15,264,15,105,125,264,288
8039,51.5167,9.7,SM,117,5,261,5,109,123,261,284
8058,51.8,10.0333,SM,113,7,274,5,109,119,274,278
8063,51.6,10.55,SM,121,6,251,6,107,128,251,292
8064,51.8167,10.0667,SM,112,11,237,11,105,119,237,298
8091,52.55,9.7667,SM,112,12,231,12,106,119,231,280
8093,52.4,10.0667,SM,116,8,256,7,111,122,256,275
8101,52.8167,9.9667,SM,114,15,257,15,106,125,257,287
8128,52.7667,9.4667,SM,117,4,258,4,113,120,258,271
8129,52.8333,9.6333,SM,122,3,235,3,113,137,235,271
8133,52.9333,9.7333,SM,118,11,253,11,113,125,253,282
8135,52.95,9.5333,SM,116,12,257,11,105,130,257,280
8151,52.5333,10.35,SM,112,4,258,4,108,115,258,274
8166,53.3333,9.8833,SM,113,14,251,14,103,120,251,291
8172,53.3667,9.9833,SM,121,12,267,12,108,128,267,306
8174,53.3667,10.3,SM,114,11,234,11,106,123,234,277
8175,53.45,9.7333,SM,121,11,255,11,108,128,255,286
8212,53.0333,11.5333,SM,111,7,259,7,106,124,259,273
8227,53.1167,11.2,SM,112,7,232,7,102,120,232,263
8228,53,11.1513,SM,116,8,249,8,110,123,249,287
8243,53.15,10.85,SM,132,4,237,3,130,135,237,262
8255,53.1,10.0667,SM,115,15,254,15,97,138,254,305
8256,52.9333,10.15,SM,114,13,258,13,109,125,258,284
8260,53.0333,9.8333,SM,109,12,246,12,98,117,246,298
8261,53.1333,10.6,SM,117,14,244,14,108,128,244,295
8266,52.9667,10.4667,SM,129,8,240,8,124,141,240,281
8284,52.9833,10.7833,SM,120,6,263,6,118,124,263,281
8285,52.9667,10.5667,SM,112,5,250,4,103,119,250,279
8294,53.25,9.3833,SM,109,14,232,14,104,130,232,279
8300,53.3833,9.2167,SM,112,9,258,9,104,118,258,294
8301,53.45,9.1167,SM,119,16,246,16,106,134,246,284
8304,53.8167,8.7667,SM,121,12,256,12,108,136,256,283
8324,53.15,8.9333,SM,125,3,267,3,124,127,267,278
8334,53.1333,9.5,SM,111,12,262,12,105,117,262,290
8340,53.0167,9.4833,SM,121,6,261,6,114,124,261,298
8348,53.5667,9.5167,SM,112,16,235,16,106,118,235,282
8350,53.4,9.5,SM,110,7,247,7,104,124,247,279
8353,53.6667,9.3833,SM,116,15,247,15,108,127,247,288
8360,53.5167,9.4833,SM,104,8,258,8,89,116,258,278
8363,53.7167,9.2833,SM,106,3,258,3,102,108,258,273
8365,53.4833,9.3333,SM,114,10,236,10,102,126,236,281
8369,53.4333,9.3667,SM,114,7,234,7,107,122,234,272
8373,53.0167,9.05,SM,118,7,250,7,116,124,250,297
8376,52.8833,9.3167,SM,114,11,260,10,110,120,260,272
8392,53.4167,8.5833,SM,115,7,250,7,109,122,250,285
8393,53.45,8.6167,SM,113,8,251,8,105,118,251,283
8402,52.9667,7.7667,SM,111,12,253,12,105,118,253,272
8422,52.5333,7.9333,SM,120,5,258,5,107,130,258,283
8423,52.3,7.1667,SM,127,7,242,7,122,134,242,286
8426,52.3,7.1167,SM,116,4,270,4,111,129,270,283
8430,52.2833,7.2833,SM,114,12,242,12,110,128,242,296
8438,52.6,7.4333,SM,114,15,245,15,111,118,245,278
8448,52.2,8.4667,SM,119,12,241,12,104,130,241,296
8452,52.7667,7.5,SM,110,16,239,16,104,118,239,299
8459,52.25,7.95,SM,114,12,255,12,97,125,255,286
8465,52.15,8.05,SM,112,13,260,13,109,117,260,288
8466,52.1,8.0833,SM,112,14,242,14,107,123,242,287
8467,52.3167,8.0333,SM,110,11,249,11,97,119,249,292
8475,52.2833,8.4167,SM,113,9,234,9,109,118,234,287
8492,53.4,7.3333,SM,116,4,279,4,114,119,284,294
8511,53.2833,7.4333,SM,123,11,266,11,113,135,266,297
8530,53.35,7.1167,SM,116,12,260,11,104,145,260,285
8531,53.5333,7.7,SM,122,15,264,15,113,131,264,293
8535,53.65,7.6167,SM,128,15,262,15,118,136,262,316
8542,53.6167,7.4667,SM,120,5,264,5,114,128,264,283
8561,51.9,9.85,SM,116,10,251,10,111,124,251,281
8563,51.8667,10.0167,SM,111,12,237,13,103,122,237,282
8565,51.95,10.2167,SM,116,14,231,14,110,134,231,287
8584,52.3667,10.9333,SM,113,9,246,9,106,131,246,281
8585,52.2333,11.0167,SM,109,7,259,7,103,119,259,293
8594,52.2833,10.75,SM,104,6,232,6,95,111,232,263
8606,52.1833,10.7167,SM,120,12,243,12,115,134,243,295
8616,53.15,8.2,SM,112,16,256,16,108,119,256,281
8623,53.2452,7.9053,SM,119,8,252,9,112,126,252,286
8652,53.6833,7.9333,SM,118,13,261,13,109,127,261,283
8653,53.5833,7.9,SM,122,14,262,14,116,134,262,291
8664,53.3833,8.05,SM,118,4,261,4,116,120,261,277
8665,53.3833,8.1,SM,124,3,253,3,120,131,253,291
8666,53.4167,7.9833,SM,116,15,249,15,108,130,249,284
8670,53.1,8.5333,SM,114,11,265,11,102,128,265,295
8671,52.9833,8.2833,SM,111,5,259,5,108,119,259,280
8675,53.0667,8.1667,SM,124,10,273,10,115,138,273,290
8678,52.75,8.2,SM,110,5,238,5,106,114,238,270
8683,52.6667,8.2333,SM,113,10,247,10,101,122,247,290
8723,51.3833,6.6,SM,107,8,265,7,101,112,265,293
8724,51.2,6.45,SM,112,4,244,4,101,122,244,263
8754,51.1,6.5,SM,110,10,253,10,87,135,253,286
8759,51.2833,6.2,SM,112,5,263,4,96,125,263,303
8764,51.25,6.4833,SM,118,3,230,3,114,122,230,277
8765,51.3833,6.45,SM,116,10,253,11,110,126,253,271
8767,51.2333,6.55,SM,120,6,239,6,106,129,239,262
8772,51.7,6.1667,SM,113,8,249,9,105,124,249,291
8776,51.7833,6.0167,SM,111,12,233,15,101,122,233,270
8779,51.6667,6.2667,SM,110,10,244,10,102,125,244,291
8780,51.7833,6.45,SM,114,3,259,3,105,123,259,297
8793,51.1,7.1,SM,126,14,263,14,115,139,263,287
8810,51.5167,6.4,SM,115,3,270,3,113,116,270,275
8813,51.6333,6.1833,SM,109,3,255,5,104,116,255,271
8815,51.5833,6.25,SM,115,8,232,10,106,129,232,271
8817,51.45,6.6333,SM,110,14,238,14,97,123,238,271
8822,51.5833,6.5333,SM,118,3,256,3,112,123,256,278
8824,51.65,6.6167,SM,113,13,234,13,92,122,234,267
8836,50.9667,6.75,SM,104,3,279,3,91,117,279,284
8841,50.7667,7.1333,SM,117,11,244,11,110,134,244,281
8849,50.6667,6.8,SM,112,16,244,16,99,124,244,281
8851,50.6833,6.6667,SM,112,14,241,14,104,122,241,277
8852,50.6167,6.65,SM,115,14,228,14,106,128,228,280
8885,50.9167,7.5667,SM,125,7,244,7,119,133,244,283
8894,51.1,7.3833,SM,119,15,272,15,113,128,272,294
8932,50.8167,6.2667,SM,111,14,237,14,102,124,237,278
8934,50.7833,6.2,SM,113,12,267,12,107,120,267,295
8940,50.8,6.4167,SM,115,7,238,16,103,125,238,291
8958,50.8833,6.45,SM,107,15,256,15,101,120,256,274
8990,50.9167,6.1167,SM,113,15,245,15,97,125,245,293
9001,51.9968,6.9732,SM,119,3,267,3,114,124,267,283
9005,52.1167,7.1167,SM,110,14,255,14,102,120,255,274
9012,51.7,7.8333,SM,112,15,240,15,106,123,240,281
9015,51.8042,8.2049,SM,114,15,235,15,104,130,235,275
9020,51.8833,6.6667,SM,111,9,245,9,107,115,245,284
9027,51.95,7.1833,SM,110,11,244,11,103,118,244,288
9030,51.8333,7.3,SM,117,4,255,4,108,125,255,282
9035,51.7,7.75,SM,107,9,247,9,102,114,247,269
9052,51.9167,7.8167,SM,115,9,239,9,106,128,239,283
9055,52.15,7.3333,SM,114,6,263,6,110,120,263,284
9057,52.15,7.6,SM,115,6,257,6,110,122,257,278
9060,52.0833,7.4833,SM,113,8,239,8,108,120,239,267
9076,52.3333,7.5167,SM,109,11,247,11,100,117,247,278
9084,51.9667,8.2333,SM,116,5,258,5,114,118,258,276
9087,51.5833,7.0667,SM,112,16,242,16,99,120,242,267
9088,51.6167,7.2,SM,114,6,256,6,111,118,256,293
9113,51.6833,8.5667,SM,117,5,235,5,114,121,235,263
9121,51.9,9.1667,SM,119,9,258,9,111,130,258,280
9136,52.05,8.4333,SM,121,10,266,10,113,130,266,298
9143,52.15,8.8,SM,114,13,251,13,108,124,251,296
9155,51.8333,9.0667,SM,118,3,269,3,118,118,269,283
9164,52.1,8.9333,SM,110,9,252,11,88,129,252,289
9169,52.4167,8.6167,SM,116,14,252,14,108,126,252,288
9180,52.3,8.9167,SM,117,6,261,6,111,124,261,292
9187,52.25,8.7333,SM,117,14,242,14,107,125,242,285
9189,52.4,9.1,SM,119,5,228,5,113,127,228,274
9202,51.5833,9.25,SM,116,16,237,16,110,129,237,288
9203,51.5833,9.3,SM,115,12,253,12,101,127,253,285
9205,51.6667,9.05,SM,118,5,273,6,111,131,273,292
9241,51.35,7.95,SM,112,10,255,10,97,123,255,293
9243,51.3,8.0333,SM,121,14,246,14,109,138,246,287
9245,51.3167,8.0667,SM,118,8,259,8,107,132,259,288
9247,51.45,8.35,SM,119,15,261,13,98,133,261,303
9273,51.5333,8.2833,SM,126,10,265,10,117,139,265,299
9275,51.6167,8.3333,SM,116,9,238,9,111,128,238,287
9276,51.45,8.4333,SM,121,13,263,12,106,138,263,298
9278,51.35,8.3333,SM,117,11,231,11,100,127,231,282
9291,51.15,8.2833,SM,113,8,278,8,95,124,278,299
9299,51.1333,7.9833,SM,122,16,249,16,109,133,249,291
9319,50.9167,8.1,SM,120,13,267,13,112,128,267,290
9326,51.5,8.05,SM,110,6,264,6,105,120,264,271
9363,51.4189,7.425,SM,124,16,254,16,110,137,254,294
9372,51.4333,7.5833,SM,117,7,257,7,110,123,257,287
9374,51.5833,7.6667,SM,111,6,265,6,107,119,265,290
9379,51.5833,7.8833,SM,116,3,245,3,115,119,245,269
9389,50.75,9.4667,SM,120,5,264,5,106,130,264,283
9391,50.6167,9.2167,SM,127,7,253,7,119,132,253,271
9392,50.6167,9.1167,SM,127,9,237,9,117,139,237,286
9401,49.6667,8.65,SM,114,12,245,12,104,135,245,272
9416,50.45,9.1333,SM,114,7,259,7,108,123,259,278
9429,49.8,8.6,SM,120,13,244,13,115,129,244,287
9434,49.7667,8.8833,SM,123,10,237,9,106,136,237,286
9450,49.75,9.1,SM,124,6,257,6,91,145,257,277
9455,49.7333,9,SM,115,16,237,16,107,122,237,270
9456,49.6833,9,SM,119,15,237,15,110,132,237,282
9461,49.7167,8.8333,SM,120,15,232,15,109,130,232,268
9462,49.7833,9.0333,SM,122,14,241,14,112,135,241,274
9478,50.4,8.8167,SM,114,8,230,11,109,123,230,273
9490,50.5167,8.8167,SM,116,12,251,12,111,128,251,281
9501,49.9667,8.5667,SM,126,11,227,11,113,138,227,266
9504,50.6333,9.45,SM,117,5,255,5,108,124,255,273
9505,50.4667,9.3167,SM,128,9,262,9,114,135,262,294
9508,50.5667,9.35,SM,126,4,262,4,120,133,262,279
9522,50.05,8.9333,SM,120,13,239,12,105,141,239,287
9530,50.1167,8.9167,SM,117,12,227,12,108,122,227,273
9534,50.8167,8.7833,SM,115,11,254,11,106,122,254,268
9536,51.1833,10.1167,SM,122,9,240,9,104,134,240,286
9540,51.2,10.0667,SM,115,11,226,11,102,136,226,267
9542,51.2167,10.0167,SM,116,14,239,14,95,131,239,282
9550,50.9833,8.7333,SM,118,16,250,15,103,132,250,292
9558,51.1667,8.9,SM,123,4,268,4,115,134,268,277
9568,51.0333,9.4,SM,114,15,238,15,105,125,238,291
9592,50.6167,9.7167,SM,122,5,265,4,117,130,265,280
9593,50.5667,9.7667,SM,116,12,249,13,110,123,249,277
9603,50.5333,9.65,SM,112,3,258,3,104,118,258,281
9604,50.6333,10.0167,SM,112,7,230,11,107,124,230,283
9611,50.8333,9.5667,SM,119,6,242,6,109,129,242,273
9614,50.85,10,SM,120,14,235,13,113,134,235,281
9617,51.6,9.55,SM,126,5,231,15,120,136,231,277
9619,51.4833,9.25,SM,116,10,238,14,106,137,238,282
9621,51.4,9.4667,SM,113,6,257,5,105,120,257,287
9626,51.4667,9.4833,SM,129,4,289,4,126,132,289,302
9634,50.75,9.8167,SM,113,11,240,15,103,131,240,284
9643,50.7833,9.8667,SM,113,3,269,3,111,116,269,271
9645,51.2667,9.3833,SM,125,11,258,11,115,136,258,296
9646,51.2833,9.6,SM,118,16,247,16,109,127,247,288
9649,51.3833,9.5167,SM,121,7,244,9,114,130,244,308
9651,51.2333,9.5667,SM,122,15,246,15,111,136,246,292
9663,50.6833,8.6,SM,118,13,252,13,110,128,252,287
9667,50.85,9.1167,SM,118,10,240,10,100,130,240,283
9668,50.7333,8.7,SM,117,9,255,11,101,135,255,286
9675,50.8833,8.9833,SM,119,5,238,5,114,122,238,271
9684,51.1,9.5333,SM,108,13,230,12,104,116,230,283
9691,51.0333,9.9,SM,115,6,252,5,112,118,252,271
9697,50.9833,9.5333,SM,118,10,256,10,110,126,256,292
9698,51.0167,9.9333,SM,114,14,252,15,99,121,252,280
9706,50.95,9.8667,SM,117,3,261,3,107,128,261,275
9723,51.35,8.7333,SM,121,9,247,8,108,131,247,289
9730,51.3333,8.9,SM,117,8,254,8,106,130,254,284
9732,51.4667,9.0167,SM,115,15,253,15,108,124,253,287
9735,51.35,8.7,SM,124,8,241,8,118,137,241,300
9741,51.5167,9,SM,121,3,264,3,114,125,264,276
9764,51.45,9.25,SM,118,10,264,9,112,129,264,286
9768,51.241,9.2629,SM,109,7,259,9,98,125,259,292
9770,50.9,9.2167,SM,127,3,256,3,124,133,256,272
9776,50.8667,9.35,SM,120,11,246,11,114,128,246,285
9777,50.8667,9.4667,SM,117,14,238,14,109,124,238,282
9778,51,9.0667,SM,117,10,240,10,104,126,240,275
9794,50.05,8.3,SM,111,4,253,5,88,140,253,293
9798,50.8,8.5833,SM,127,12,238,12,114,146,238,293
9825,50.1167,9.4833,SM,118,7,231,7,115,123,231,271
9833,50.15,8.75,SM,113,13,240,13,100,121,240,281
9845,50.3167,8.15,SM,116,3,254,3,115,117,254,267
9848,50.3833,8.0333,SM,118,14,240,14,111,129,240,276
9881,50.2667,9.5167,SM,115,5,268,5,110,122,268,281
9883,50.2833,9.3667,SM,118,5,263,5,115,122,263,274
9885,50.3,9.3667,SM,122,8,235,11,114,137,235,279
9894,50.2167,8.2667,SM,119,4,263,4,105,128,263,281
9901,50.3,8.5167,SM,120,3,258,3,113,128,258,281
9911,50.5667,8.2833,SM,123,6,249,7,113,133,249,268
9913,50.5167,8.3833,SM,117,5,254,5,108,132,254,295
9920,50.6167,8.6333,SM,127,9,247,9,118,137,247,267
9923,50.5333,8.5,SM,126,11,245,11,106,137,245,280
9954,50.6833,7.6833,SM,118,9,243,8,113,125,243,295
9955,50.7333,7.9667,SM,106,6,251,7,92,120,251,277
9968,49.6333,7.2833,SM,127,16,229,16,114,142,229,293
9975,49.75,7.3,SM,123,8,247,8,110,129,247,279
10000,49.8667,7.65,SM,121,11,252,11,111,138,252,282
10010,50.3,7.1667,SM,126,10,259,10,121,135,259,297
10024,50.5667,7.6167,SM,120,10,254,10,113,130,254,273
10031,50.1667,7.55,SM,125,9,244,10,117,132,244,291
10040,49.9833,7.6,SM,130,14,237,14,120,144,237,295
10050,49.7333,6.65,SM,115,16,241,16,105,122,241,278
10059,49.8833,6.9667,SM,126,4,264,4,112,134,264,272
10091,50.2833,6.6333,SM,122,15,253,15,106,133,253,293
10093,50.2,6.4167,SM,116,15,239,15,106,132,239,298
10110,49.6167,6.4333,SM,121,14,233,14,112,135,233,276
10117,49.7,6.9167,SM,119,9,258,8,110,135,258,291
10122,49.8,6.7167,SM,125,3,266,3,112,132,266,268
10130,49.9833,6.8833,SM,123,13,239,13,110,135,239,286
10140,50.5167,7.9167,SM,126,6,265,6,119,132,265,283
10148,50.2333,7.8667,SM,116,15,240,15,106,129,240,281
10149,50.1333,7.75,SM,122,16,240,16,114,136,240,288
10151,50.1667,7.7333,SM,112,8,262,9,108,123,262,309
10164,50.2667,7.9833,SM,120,3,258,3,118,123,258,266
10170,50.4333,7.8333,SM,119,12,255,12,110,128,255,285
10176,49.6333,8.3667,SM,111,15,239,14,98,125,239,294
10219,49.5,8.0333,SM,132,6,228,6,125,139,228,262
10228,49.1167,8.15,SM,111,3,260,3,105,119,260,288
10230,49.5,7.9167,SM,123,13,255,13,118,128,255,299
10236,49.4667,7.5667,SM,116,3,241,3,112,119,241,263
10238,49.5,7.7667,SM,119,9,249,10,105,129,249,272
10239,49.3833,7.6333,SM,105,10,247,10,93,114,247,288
10242,49.65,8.1,SM,117,11,224,11,110,136,224,266
10247,49.45,7.3167,SM,123,15,237,15,115,137,237,292
10261,49.2667,8.2167,SM,114,6,263,6,102,131,263,300
10268,49.4571,8.2892,SM,100,12,260,12,91,111,260,290
10283,49.1167,7.5667,SM,129,7,235,7,123,137,235,297
10288,49.2939,7.6128,SM,124,14,240,14,113,140,240,291
10295,49.5833,7.7667,SM,127,10,253,10,116,158,253,286
10306,49.35,7.4167,SM,126,13,259,13,118,159,259,292
10326,49.0167,10.2167,SM,118,16,230,15,106,129,230,289
10330,48.75,10.3333,SM,110,16,233,16,99,125,233,289
10331,48.8833,9.9667,SM,121,5,251,4,114,129,251,277
10340,48.9333,9.75,SM,118,5,233,4,114,123,233,269
10341,48.9833,9.3667,SM,112,10,253,10,97,126,253,277
10349,48.5167,8.8333,SM,122,3,263,3,122,123,263,273
10353,48.7,9,SM,113,15,237,15,107,123,237,273
10360,49.25,9.95,SM,113,11,230,11,104,122,230,287
10364,49.1333,10.2333,SM,121,15,233,15,111,140,233,281
10367,49.1333,10.1833,SM,117,16,228,16,107,144,228,277
10373,48.7244,9.2468,SM,113,3,251,3,108,118,251,279
10382,48.6833,9.5167,SM,116,6,236,6,110,122,236,271
10387,48.6333,10.0167,SM,116,9,236,9,109,122,236,280
10396,49.2167,9.1,SM,111,12,238,11,104,124,238,272
10412,49.15,9.3667,SM,114,3,256,3,110,117,256,265
10416,49.3833,9.7,SM,118,10,234,10,107,132,234,281
10422,48.8667,9.0333,SM,108,15,248,15,100,118,248,286
10426,48.8667,8.8667,SM,109,12,225,12,96,126,225,263
10431,48.9667,9.1333,SM,110,16,227,16,101,117,227,269
10439,48.9,9.0833,SM,90,6,225,10,84,105,225,267
10444,49.4333,10.1167,SM,111,5,249,5,105,117,249,266
10449,49.4833,9.7667,SM,109,14,227,14,93,124,227,282
10450,49.5333,9.9,SM,116,11,241,10,109,128,241,272
10451,49.4833,10,SM,117,13,228,13,110,129,228,281
10453,49.4333,9.8833,SM,118,3,223,3,114,123,223,254
10458,48.65,9.4667,SM,121,10,227,12,108,135,227,300
10461,48.65,9.5333,SM,117,8,239,10,107,130,239,283
10470,49.15,9.6167,SM,114,9,241,9,106,119,241,288
10474,48.8,9.9333,SM,123,3,261,3,119,130,261,284
10476,48.8333,9.8,SM,122,6,228,6,113,129,228,272
10480,49.0167,9.9,SM,117,6,263,6,107,124,263,278
10487,49.0833,9.8833,SM,119,10,251,9,105,128,251,275
10491,48.5,10.1167,SM,114,12,253,12,105,125,253,295
10492,48.55,9.8,SM,119,15,228,15,106,133,228,280
10496,49.0667,8.8,SM,114,3,278,3,108,122,278,296
10498,48.9667,8.9667,SM,110,13,223,14,95,122,223,280
